Type	AgentConfig	TestInstanzID	MaxRounds	VorschlaegeProRunde	ErzwungeneAkzeptanz	AnzahlPlanningObjects	ClientID	TargetValue
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,8016552645833
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5372398001225
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,1079608030637
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,3826388580882
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,1501273393382
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,411475475
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,7571434122549
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,4206885707108
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,7298494758578
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,6050559984069
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,2541184230392
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,37475969375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,89002980392157
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,93887823529412
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	9,02707
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,88766843137255
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	5a3bf29c-3985-451d-bac7-9110be485859	8,91244392156863
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,8136887403186
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,328374727451
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,510679225
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,0574898091912
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,3249419536765
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,6925960240196
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	42,7437433439951
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,6872615026961
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,7664591084559
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,6433256158088
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5432866894608
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,1955992518382
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,7098037020833
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,429457875
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	45,4196139
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,9922702666667
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	43,5338718757353
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,4871456626226
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c64	10	100	1	9	2cb97354-f6f6-403e-b4c4-05c284fb830a	44,9659545759804
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,789494975
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,37775
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,72465804375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,27417
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,6330967625
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,32148
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,83023769375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,32761
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,24736058823529
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,7875753
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,2865
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,69911671875
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,77789466875
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,36345
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,66498666875
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,18794
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,56916068125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,29626
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,76766293125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,14412
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,543734875
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,44096
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,7411365125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,22589
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,49240294375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,17671
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,63909959375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,51838
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,67909525
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,48262843137255
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,4812685375
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,14894
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,7058422125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,46734
local	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,67128923125
local	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,29184
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,64253755625
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,85381390625
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,00705
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,754915175
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,03296
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	39ed6c3f-2f93-4793-a0e1-e16e50e0376b	45,6201466875
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	fd3d6de0-b62e-4bae-b2c3-dc6e65a72462	9,00984
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,654057525
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9,00527
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,662111275
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,66591930625
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,59090275
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,6418374125
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9,05616
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,6491119625
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,5893806875
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9,02214
remote	6421a3af-f6b1-4877-8770-0c046f4d6484	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	15f9942e-ba07-47ed-ac3f-2bd50578e3dc	45,718297825
remote	c4644725-e114-4657-8bc5-919d56919f29	ddd2dc9a-4db4-4c05-b0ba-fd87861f8c65	100	100	1	9	a317f6e4-bd66-4f25-a524-3a65b9876638	9
